"SETTLEMENT_DATE","SETTLEMENT_PERIOD","ND","FORECAST_ACTUAL_INDICATOR","TSD","ENGLAND_WALES_DEMAND","EMBEDDED_WIND_GENERATION","EMBEDDED_WIND_CAPACITY","EMBEDDED_SOLAR_GENERATION","EMBEDDED_SOLAR_CAPACITY","NON_BM_STOR","PUMP_STORAGE_PUMPING","SCOTTISH_TRANSFER","IFA_FLOW","IFA2_FLOW","BRITNED_FLOW","MOYLE_FLOW","EAST_WEST_FLOW","NEMO_FLOW","NSL_FLOW","ELECLINK_FLOW","VIKING_FLOW","GREENLINK_FLOW"
"2025-12-06",48,25859,"A",27694,23242,1915,6606,0,20993,0,9,-947,1503,992,1009,-401,-311,996,1397,997,912,-514
"2025-12-07",1,25996,"A",27679,23370,1875,6606,0,20993,0,9,-817,1503,992,996,-402,-159,997,1397,997,912,-513
"2025-12-07",2,26487,"A",28054,24020,1835,6606,0,20993,0,20,-445,1504,992,997,-402,-31,997,1398,997,911,-514
"2025-12-07",3,25846,"A",27879,23501,1702,6606,0,20993,0,422,-202,1503,992,1043,-402,-95,997,1397,997,1001,-514
"2025-12-07",4,25214,"A",27301,22905,1569,6606,0,20993,0,559,-222,1503,992,1045,-402,-12,997,1397,997,1008,-514
"2025-12-07",5,24538,"A",26601,22306,1460,6606,0,20993,0,547,-323,1503,991,1043,-402,0,997,1397,998,1008,-514
"2025-12-07",6,23995,"A",26060,21815,1350,6606,0,20993,0,553,-344,1503,992,1031,-399,0,997,1397,998,1003,-513
"2025-12-07",7,23373,"A",25442,21263,1300,6606,0,20993,0,548,-399,1504,992,677,-402,-5,997,1397,998,844,-514
"2025-12-07",8,22698,"A",24839,20609,1250,6606,0,20993,0,544,-417,1504,992,675,-402,-82,997,1397,998,835,-513
"2025-12-07",9,22346,"A",24316,20271,1219,6606,0,20993,0,490,-314,1504,992,880,-359,-7,995,1397,998,958,-514
"2025-12-07",10,21979,"A",23662,19894,1187,6606,0,20993,0,279,-273,1504,992,888,-290,0,995,1397,998,967,-514
"2025-12-07",11,21972,"A",23461,19900,1211,6606,0,20993,0,280,-168,1505,992,1037,-146,0,997,1397,998,967,-463
"2025-12-07",12,21757,"A",23297,19737,1235,6606,0,20993,0,278,-27,1505,992,1043,-152,0,997,1397,998,967,-510
"2025-12-07",13,22633,"A",24117,20540,1263,6606,0,20993,0,280,64,1505,992,1044,-118,0,997,1397,997,984,-486
"2025-12-07",14,23275,"A",24599,21109,1290,6606,0,20993,0,88,-79,1504,992,1043,-248,0,997,1397,997,986,-388
"2025-12-07",15,24434,"A",25946,22165,1351,6606,0,20993,0,15,-112,1504,992,863,-397,-10,791,1397,997,969,-490
"2025-12-07",16,25340,"A",27014,23059,1412,6606,0,20993,0,12,-37,1504,992,853,-445,-103,783,1397,997,964,-514
"2025-12-07",17,26514,"A",28005,24116,1412,6606,6,20993,0,14,316,1504,992,675,-341,-22,528,1397,998,827,-514
"2025-12-07",18,27565,"A",29103,25042,1411,6606,99,20993,0,15,554,1505,992,674,-302,-107,518,1397,997,817,-514
"2025-12-07",19,29346,"A",31152,26814,1477,6606,289,20993,0,15,678,1504,992,989,-417,-260,727,1397,997,820,-514
"2025-12-07",20,29974,"A",31964,27381,1542,6606,415,20993,0,15,1047,1503,992,1003,-450,-411,735,1397,996,822,-514
"2025-12-07",21,30958,"A",33064,28231,1754,6606,519,20993,0,17,1203,1503,992,1027,-450,-525,920,1398,996,854,-514
"2025-12-07",22,31763,"A",33882,28980,1965,6606,550,20993,0,24,1306,1503,992,1028,-450,-531,927,1397,996,851,-514
"2025-12-07",23,32497,"A",34532,29722,2093,6606,506,20993,0,8,1564,1504,992,1018,-450,-531,695,1398,996,618,-446
"2025-12-07",24,32968,"A",34820,30067,2221,6606,472,20993,0,9,1401,1503,992,1019,-450,-492,686,1397,997,599,-301
"2025-12-07",25,33919,"A",35701,30962,2397,6606,450,20993,0,8,1288,1503,992,874,-450,-520,655,1397,997,513,-204
"2025-12-07",26,34083,"A",35879,31094,2572,6606,434,20993,0,7,1491,1503,992,869,-450,-464,654,1397,997,457,-275
"2025-12-07",27,33972,"A",36235,31083,2763,6606,391,20993,0,17,2083,1503,992,822,-450,-378,908,1397,997,-619,-199
"2025-12-07",28,33830,"A",36084,30889,2954,6606,330,20993,0,21,2027,1503,992,814,-450,-264,918,1397,997,-724,-195
"2025-12-07",29,33623,"A",36046,30650,3198,6606,325,20993,0,17,2278,1503,992,283,-451,-225,666,1397,996,-1020,-110
"2025-12-07",30,34016,"A",36375,30923,3441,6606,221,20993,0,16,2414,1504,992,252,-444,-165,657,1397,996,-1041,-93
"2025-12-07",31,34033,"A",37252,30844,3567,6606,99,20993,0,131,2104,1503,992,-807,-367,-226,831,1397,996,-1088,68
"2025-12-07",32,34471,"A",38165,31217,3692,6606,3,20993,0,170,1616,1503,992,-1012,-444,-377,837,1397,996,-1091,150
"2025-12-07",33,35435,"A",38609,32108,3740,6606,0,20993,0,169,1478,1503,992,-352,-452,-510,791,1397,996,-1091,27
"2025-12-07",34,36244,"A",39374,32874,3788,6606,0,20993,0,168,1611,1503,992,-314,-452,-531,789,1397,996,-1037,-28
"2025-12-07",35,36642,"A",38553,33180,3803,6606,0,20993,0,168,1356,1503,992,174,-452,-531,798,1397,997,116,-160
"2025-12-07",36,36682,"A",38546,33281,3818,6606,0,20993,0,150,1557,1503,992,269,-452,-531,798,1368,997,235,-131
"2025-12-07",37,36436,"A",38172,33200,3811,6606,0,20993,0,12,2131,1503,992,761,-452,-501,989,994,996,810,-171
"2025-12-07",38,35170,"A",36842,32019,3803,6606,0,20993,0,18,3076,1503,992,786,-413,-360,996,961,996,853,-281
"2025-12-07",39,34229,"A",35871,31330,3923,6606,0,20993,0,17,3793,1503,992,1033,-388,-210,996,1128,997,980,-427
"2025-12-07",40,33129,"A",34518,30406,4042,6606,0,20993,0,16,3894,1503,992,1044,-278,-57,997,1133,997,989,-438
"2025-12-07",41,31917,"A",33362,29341,4114,6606,0,20993,0,14,3999,1503,992,1044,-340,0,997,922,996,989,-491
"2025-12-07",42,30896,"A",32252,28382,4186,6606,0,20993,0,14,4033,1503,991,1044,-242,0,997,866,996,993,-500
"2025-12-07",43,29820,"A",31107,27476,4137,6606,0,20993,0,10,3903,1433,951,1045,-260,0,996,493,985,1155,-417
"2025-12-07",44,28112,"A",29824,25960,4088,6606,0,20993,0,166,3597,1426,945,1033,-402,-41,996,417,972,1162,-503
"2025-12-07",45,26744,"A",28476,24693,3985,6606,0,20993,0,287,3837,1449,813,717,-337,-1,997,43,576,982,-507
"2025-12-07",46,25503,"A",27318,23624,3881,6606,0,20993,0,600,3851,1451,799,716,-187,0,963,-34,554,950,-394
"2025-12-07",47,24044,"A",26397,22237,3792,6606,0,20993,0,822,3840,1384,623,644,-104,0,-35,-411,665,245,-381
"2025-12-07",48,23444,"A",25727,21599,3702,6606,0,20993,0,770,3743,1376,608,642,-18,0,-94,-489,674,212,-312
"2025-12-08",1,23736,"A",26662,21847,3557,6606,0,20993,0,1178,3594,1235,507,968,-108,0,623,-874,733,802,-166
"2025-12-08",2,24466,"A",27211,22648,3411,6606,0,20993,0,1173,3789,1219,502,981,-21,0,663,-924,740,841,-27
"2025-12-08",3,23959,"A",26933,22146,3336,6606,0,20993,0,1426,3474,1136,576,1003,0,0,829,-948,863,770,27
"2025-12-08",4,23403,"A",26380,21616,3260,6606,0,20993,0,1434,3643,1126,591,1003,0,0,835,-943,870,769,75
"2025-12-08",5,23063,"A",25930,21238,3270,6606,0,20993,0,1336,3407,850,967,756,-33,0,806,-843,852,927,-55
"2025-12-08",6,22547,"A",25502,20704,3280,6606,0,20993,0,1452,3382,820,992,746,-59,0,805,-832,850,939,-12
"2025-12-08",7,22366,"A",25259,20360,3329,6606,0,20993,0,1442,2984,673,992,981,0,0,990,-851,840,939,68
"2025-12-08",8,22268,"A",25325,20351,3377,6606,0,20993,0,1634,2940,657,992,962,13,0,976,-823,840,938,211
"2025-12-08",9,22168,"A",24944,20225,3352,6606,0,20993,0,1725,3254,661,992,533,108,0,142,-451,897,898,250
"2025-12-08",10,21636,"A",24351,19849,3326,6606,0,20993,0,1739,2540,666,987,502,31,0,90,-376,898,894,250
"2025-12-08",11,21655,"A",24778,19762,3278,6606,0,20993,0,1726,2081,1199,824,-797,108,0,69,2,824,877,250
"2025-12-08",12,22577,"A",25583,20573,3229,6606,0,20993,0,1398,2067,1262,817,-1008,72,0,67,80,824,881,250
"2025-12-08",13,25135,"A",27063,23053,3323,6606,0,20993,0,507,1855,1484,981,-573,0,0,-248,453,986,1122,249
"2025-12-08",14,27127,"A",28473,24957,3417,6606,0,20993,0,11,2512,1508,992,-488,16,0,-247,529,997,1146,244
"2025-12-08",15,30266,"A",30878,27814,3543,6606,0,20993,0,9,2631,1505,992,-3,112,55,450,901,997,1402,245
"2025-12-08",16,31808,"A",32414,29301,3669,6606,0,20993,0,6,3015,1506,992,0,23,11,488,977,997,1425,245
"2025-12-08",17,33173,"A",33779,30619,3708,6606,1,20993,0,6,3258,1507,992,460,0,0,487,1350,997,1426,245
"2025-12-08",18,33337,"A",33943,30879,3747,6606,83,20993,0,6,3458,1507,992,528,0,0,491,1397,998,1425,232
"2025-12-08",19,34138,"A",34744,31636,3730,6606,409,20993,0,6,3597,1506,992,968,0,0,979,1397,997,1423,154
"2025-12-08",20,34044,"A",34653,31500,3713,6606,929,20993,0,9,3366,1506,992,989,0,0,1002,1397,998,1423,68
"2025-12-08",21,34375,"A",34986,31822,3749,6606,1445,20993,0,11,3950,1505,992,1040,0,0,896,1397,997,1423,44
"2025-12-08",22,34600,"A",35210,32048,3784,6606,1937,20993,0,10,4296,1506,992,1007,0,0,892,1397,997,1423,82
"2025-12-08",23,34160,"A",34767,31594,3728,6606,2227,20993,0,7,4522,1507,992,518,56,0,795,1397,998,1423,148
"2025-12-08",24,33812,"A",34422,31268,3672,6606,2278,20993,0,10,4460,1507,992,517,11,0,791,1397,998,1423,277
"2025-12-08",25,34392,"A",35002,31818,3523,6606,2253,20993,0,10,4600,1506,992,460,0,0,809,1397,997,1423,262
"2025-12-08",26,34530,"A",35138,31946,3373,6606,1999,20993,0,8,4618,1506,992,438,0,0,808,1397,997,1423,246
"2025-12-08",27,34726,"A",35442,32169,3261,6606,1533,20993,0,9,4872,1507,992,-107,0,0,449,1397,997,1426,174
"2025-12-08",28,35205,"A",35949,32515,3149,6606,1360,20993,0,5,4753,1507,992,-139,0,0,434,1397,997,1426,65
"2025-12-08",29,35279,"A",36505,32707,3072,6606,742,20993,0,6,4456,1507,992,-558,0,-1,412,1397,997,1426,-61
"2025-12-08",30,35500,"A",37020,32979,2995,6606,277,20993,0,10,4351,1507,992,-560,-68,-76,411,1397,997,1426,-206
"2025-12-08",31,36066,"A",37758,33420,3109,6606,58,20993,0,9,4087,1507,992,-463,-220,-75,267,1397,997,1426,-325
"2025-12-08",32,37211,"A",39295,34383,3222,6606,1,20993,0,11,3976,1507,992,-439,-365,-210,262,1397,998,1425,-459
"2025-12-08",33,38546,"A",40311,35617,3218,6606,0,20993,0,8,3580,1507,992,120,-356,-362,460,1397,997,1425,-439
"2025-12-08",34,39251,"A",41291,36207,3214,6606,0,20993,0,5,3217,1506,992,130,-441,-501,467,1397,998,1425,-493
"2025-12-08",35,39392,"A",41493,36200,3104,6606,0,20993,0,6,2902,1505,992,267,-450,-531,698,1397,997,1405,-514
"2025-12-08",36,39754,"A",41857,36446,2993,6606,0,20993,0,8,2922,1506,992,276,-450,-531,708,1397,998,1401,-514
"2025-12-08",37,39222,"A",41324,35935,2903,6606,0,20993,0,7,2471,1504,992,672,-450,-531,986,1397,997,1420,-514
"2025-12-08",38,38558,"A",40659,35367,2813,6606,0,20993,0,6,2450,1504,992,723,-450,-531,997,1397,997,1421,-514
"2025-12-08",39,37839,"A",39941,34776,2679,6606,0,20993,0,7,2455,1505,992,1018,-450,-531,997,1397,997,1421,-514
"2025-12-08",40,36068,"A",38152,33092,2545,6606,0,20993,0,9,2035,1504,992,1049,-450,-511,997,1397,998,1421,-514
"2025-12-08",41,35313,"A",37369,32362,2470,6606,0,20993,0,8,2496,1504,992,1046,-450,-484,996,1397,997,1421,-514
"2025-12-08",42,34278,"A",36239,31386,2394,6606,0,20993,0,7,2029,1504,992,1046,-451,-389,997,1397,997,1421,-514
"2025-12-08",43,33035,"A",35006,30302,2319,6606,0,20993,0,6,2039,1505,992,913,-452,-399,997,1397,997,1421,-514
"2025-12-08",44,30990,"A",32862,28378,2244,6606,0,20993,0,10,1588,1505,992,908,-451,-297,997,1397,997,1419,-514
"2025-12-08",45,28890,"A",30593,26418,2265,6606,0,20993,0,15,1448,1506,992,938,-430,-144,997,1397,997,1398,-514
"2025-12-08",46,27347,"A",28788,25059,2285,6606,0,20993,0,15,1497,1506,992,940,-297,-15,997,1397,998,1392,-514
"2025-12-08",47,26027,"A",27439,23711,2334,6606,0,20993,0,15,1261,1506,992,907,-284,0,995,1397,997,1237,-513
"2025-12-08",48,25322,"A",26782,23039,2382,6606,0,20993,0,19,1026,1505,992,803,-370,-10,995,1397,997,1222,-461
"2025-12-09",1,25113,"A",26282,22833,2523,6606,0,20993,0,18,1124,1506,992,3,-239,0,808,1397,997,1183,-312
"2025-12-09",2,25766,"A",26866,23652,2664,6606,0,20993,0,236,1259,1506,992,-15,-89,0,798,1368,997,1165,-160
"2025-12-09",3,24723,"A",26021,22702,2766,6606,0,20993,0,356,1629,1507,991,-318,6,0,350,994,996,600,-24
"2025-12-09",4,24638,"A",25983,22649,2867,6606,0,20993,0,398,2055,1507,991,-347,98,0,330,918,997,548,68
"2025-12-09",5,23591,"A",25589,21721,3074,6606,0,20993,0,629,2467,1507,992,-769,19,0,235,545,997,94,119
"2025-12-09",6,22693,"A",25035,20909,3281,6606,0,20993,0,972,2589,1507,992,-770,0,0,230,470,997,51,178
"2025-12-09",7,21778,"A",24672,20071,3473,6606,0,20993,0,917,2710,1507,992,-902,0,0,-150,96,997,-325,180
"2025-12-09",8,21256,"A",24419,19598,3665,6606,0,20993,0,1125,3029,1507,992,-903,28,0,-170,20,997,-365,180
"2025-12-09",9,21017,"A",25523,19302,3881,6606,0,20993,0,1039,3475,1509,992,-922,156,0,-677,-358,997,-910,180
"2025-12-09",10,21053,"A",25988,19356,4097,6606,0,20993,0,1356,3696,1509,992,-923,223,0,-701,-408,997,-947,180
"2025-12-09",11,21158,"A",26423,19502,4275,6606,0,20993,0,1065,4076,1509,992,-1057,250,0,-1009,-453,997,-1081,180
